Image	Name	Class	Parent	ROI	Centroid X µm	Centroid Y µm	Nucleus: Area	Nucleus: Perimeter	Nucleus: Circularity	Nucleus: Max caliper	Nucleus: Min caliper	Nucleus: Eccentricity	Nucleus: RS1 mean	Nucleus: RS1 sum	Nucleus: RS1 std dev	Nucleus: RS1 max	Nucleus: RS1 min	Nucleus: RS1 range	Nucleus: RS2 mean	Nucleus: RS2 sum	Nucleus: RS2 std dev	Nucleus: RS2 max	Nucleus: RS2 min	Nucleus: RS2 range	Nucleus: RS3 mean	Nucleus: RS3 sum	Nucleus: RS3 std dev	Nucleus: RS3 max	Nucleus: RS3 min	Nucleus: RS3 range	Nucleus: RS4 mean	Nucleus: RS4 sum	Nucleus: RS4 std dev	Nucleus: RS4 max	Nucleus: RS4 min	Nucleus: RS4 range	Nucleus: RS5 mean	Nucleus: RS5 sum	Nucleus: RS5 std dev	Nucleus: RS5 max	Nucleus: RS5 min	Nucleus: RS5 range	Cell: Area	Cell: Perimeter	Cell: Circularity	Cell: Max caliper	Cell: Min caliper	Cell: Eccentricity	Cell: RS1 mean	Cell: RS1 std dev	Cell: RS1 max	Cell: RS1 min	Cell: RS2 mean	Cell: RS2 std dev	Cell: RS2 max	Cell: RS2 min	Cell: RS3 mean	Cell: RS3 std dev	Cell: RS3 max	Cell: RS3 min	Cell: RS4 mean	Cell: RS4 std dev	Cell: RS4 max	Cell: RS4 min	Cell: RS5 mean	Cell: RS5 std dev	Cell: RS5 max	Cell: RS5 min	Cytoplasm: RS1 mean	Cytoplasm: RS1 std dev	Cytoplasm: RS1 max	Cytoplasm: RS1 min	Cytoplasm: RS2 mean	Cytoplasm: RS2 std dev	Cytoplasm: RS2 max	Cytoplasm: RS2 min	Cytoplasm: RS3 mean	Cytoplasm: RS3 std dev	Cytoplasm: RS3 max	Cytoplasm: RS3 min	Cytoplasm: RS4 mean	Cytoplasm: RS4 std dev	Cytoplasm: RS4 max	Cytoplasm: RS4 min	Cytoplasm: RS5 mean	Cytoplasm: RS5 std dev	Cytoplasm: RS5 max	Cytoplasm: RS5 min	Nucleus/Cell area ratio	Subcellular: Channel 2: Num spots estimated	Subcellular: Channel 2: Num single spots	Subcellular: Channel 2: Num clusters	Subcellular: Channel 3: Num spots estimated	Subcellular: Channel 3: Num single spots	Subcellular: Channel 3: Num clusters	Subcellular: Channel 4: Num spots estimated	Subcellular: Channel 4: Num single spots	Subcellular: Channel 4: Num clusters	Subcellular: Channel 5: Num spots estimated	Subcellular: Channel 5: Num single spots	Subcellular: Channel 5: Num clusters	Num spots	Subcellular cluster: Channel 5: Area	Subcellular cluster: Channel 5: Mean channel intensity	Subcellular cluster: Channel 3: Area	Subcellular cluster: Channel 3: Mean channel intensity	Subcellular cluster: Channel 2: Area	Subcellular cluster: Channel 2: Mean channel intensity	Subcellular cluster: Channel 4: Area	Subcellular cluster: Channel 4: Mean channel intensity
Slide7 Naive3-1.czi	Subcellular spot: Channel 5 object	Subcellular spot: Channel 5 object	PathCellObject	Geometry	123.67	9.617	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	0.7585	920.8553	NaN	NaN	NaN	NaN	NaN	NaN
Slide7 Naive3-1.czi	PathCellObject		PathAnnotationObject	Polygon	162.82	14.25	11.25	12.4933	0.9057	4.6916	2.8399	0.8125	221.5217	10190	117.7251	533	81	452	31.1087	1431	12.1165	58	10	48	98.5652	4534	33.1077	201	44	157	56.2174	2586	23.9229	153	25	128	24.3913	1122	10.4594	53	9	44	80.25	33.015	0.9252	11.5459	9.1924	0.542	60.4198	84.1389	533	4	25.8519	17.5863	98	2	63.2191	47.3684	324	14	55.1759	67.1961	411	8	18.6296	15.3433	113	4	33.7626	31.3098	182	4	24.982	18.2055	98	2	57.3705	46.8668	324	14	55.0036	71.9164	411	8	17.6763	15.8213	113	4	0.134	0	0	0	0	0	0	0	0	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
Slide7 Naive3-1.czi	PathCellObject		PathAnnotationObject	Polygon	133.32	18.07	18.75	19.1473	0.6427	7.9266	3.7877	0.8943	848.0126	66993	491.049	2751	232	2519	27.8101	2197	15.8471	69	2	67	241.7975	19102	100.0531	676	104	572	149.1772	11785	85.2252	295	21	274	48.9494	3867	24.2624	135	11	124	83.25	33.989	0.9056	11.7909	9.8339	0.517	270.594	418.5647	2751	9	26.8358	18.117	143	2	111.803	98.3719	676	16	76.6985	82.5823	351	12	25.8537	21.6702	135	5	92.4062	143.3457	1204	9	26.5352	18.7806	143	4	71.6875	52.556	296	16	54.332	67.685	351	12	18.7266	14.7909	90	5	0.2294	0	0	0	0	0	0	0	0	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
Slide7 Naive3-1.czi	PathCellObject		PathAnnotationObject	Polygon	152.22	15.84	15.5	14.8451	0.8838	5.4026	3.6421	0.7101	331.5454	21882	100.0872	649	179	470	56.0909	3702	22.228	124	22	102	195.2424	12886	46.5159	303	98	205	222.9091	14712	75.9801	384	77	307	53.0909	3504	22.436	130	22	108	77	34.8614	0.7962	13.2611	7.1928	0.8481	139.6548	129.8262	649	4	41.3935	23.3115	124	5	118.8484	72.2601	361	19	128.8065	106.8825	439	11	33.5	23.2393	130	5	87.75	77.7617	298	4	37.418	22.0072	114	5	98.1844	63.6167	361	19	103.3525	99.6329	439	11	28.2008	20.4856	92	5	0.1971	0	0	0	0	0	0	0	0	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
Slide7 Naive3-1.czi	PathCellObject		PathAnnotationObject	Polygon	201.08	20.53	12.75	13.676	0.8567	4.8444	3.6627	0.7039	376.4906	19954	206.3386	966	183	783	39.0377	2069	16.3424	84	9	75	163.2641	8653	48.2904	347	94	253	154.3019	8178	43.5098	246	56	190	41.1887	2183	18.3848	120	19	101	100.25	38.4601	0.8517	14.156	9.854	0.6586	148.3605	146.0908	966	5	33.9185	17.9868	105	5	107.4839	61.5158	347	15	109.7037	77.0828	368	12	29.1235	20.61	177	3	114.0114	96.0004	469	5	33.1477	18.1179	105	5	99.0852	58.903	333	15	102.9886	78.8221	368	12	27.3068	20.3358	177	3	0.1228	0	0	0	0	0	0	0	0	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
Slide7 Naive3-1.czi	PathCellObject		PathAnnotationObject	Polygon	148.6	25.97	80.25	32.7414	0.9407	12.0064	8.9443	0.6708	520.0186	167446	340.924	1927	109	1818	31.8354	10251	28.9463	133	1	132	147.5186	47501	66.4732	323	35	288	99.0528	31895	95.3379	501	18	483	33.9037	10917	26.3226	192	5	187	192.25	51.903	0.8968	18.0723	14.3159	0.48	277.4514	309.4873	1927	4	39.6874	30.2813	153	1	123.7847	70.4285	359	16	119.6654	111.0155	530	9	35.358	28.3205	268	4	103.4944	93.4169	406	4	45.3185	29.9927	153	5	106.7639	68.2936	359	16	134.4477	118.9352	530	9	36.4009	29.6557	268	4	0.418	0	0	0	0	0	0	0	0	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
Slide7 Naive3-1.czi	PathCellObject		PathAnnotationObject	Polygon	100.07	21.89	23.5	21.585	0.6338	8.6107	4.0981	0.8768	1526.6804	148088	918.5922	4330	481	3849	23.0412	2235	26.9617	121	0	121	268.5258	26047	110.5802	614	113	501	94.1753	9135	49.1242	262	34	228	49.1443	4767	21.1029	154	15	139	130.5	45.1871	0.8031	17.614	10.3274	0.8296	378.4943	686.3802	4330	3	35.1882	30.9678	144	0	131.0456	104.6264	614	13	107.3859	108.7145	440	9	36.9087	29.1217	154	4	118.8811	149.2864	903	3	37.9347	31.1816	144	4	99.9604	73.707	379	13	110.373	117.9306	440	9	34.1422	29.9798	151	4	0.1756	0	0	0	2	2	0	0	0	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
Slide7 Naive3-1.czi	Subcellular spot: Channel 3 object	Subcellular spot: Channel 3 object	PathCellObject	Geometry	100.09	23.74	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	NaN	NaN	0.519	784.7115	NaN	NaN	NaN	NaN
Slide7 Naive3-1.czi	Subcellular spot: Channel 3 object	Subcellular spot: Channel 3 object	PathCellObject	Geometry	100.06	24.51	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	NaN	NaN	0.5589	829.7946	NaN	NaN	NaN	NaN
Slide7 Naive3-1.czi	PathCellObject		PathAnnotationObject	Polygon	161.69	24.16	17.75	16.4303	0.8263	6.4414	3.5655	0.8371	340.48	25536	115.4888	718	186	532	72.36	5427	22.9992	120	22	98	163.3333	12250	38.0825	276	68	208	191.92	14394	67.9178	347	72	275	51.0933	3832	17.1111	113	23	90	93.75	36.2556	0.8963	13.0291	9.8822	0.5339	131.6596	129.5074	718	8	50.8271	28.1123	120	5	117.8777	59.679	276	17	147.0319	96.6079	389	14	39.4521	22.307	113	5	79.6279	63.6979	261	8	45.4618	26.6946	114	5	106.5515	58.728	275	17	135.8472	99.4951	389	14	36.5515	22.5269	108	5	0.1905	0	0	0	0	0	0	0	0	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
Slide7 Naive3-1.czi	PathCellObject		PathAnnotationObject	Polygon	190.75	26.19	22.5	20.104	0.6996	7.5933	4.2731	0.8641	370.7917	35596	105.2756	669	199	470	60.9688	5853	22.268	135	22	113	169.6146	16283	35.398	264	105	159	194.8646	18707	66.617	365	83	282	41.8333	4016	14.2546	93	15	78	155.75	45.9795	0.9258	15.8564	13.3361	0.5027	114.1574	137.9246	722	3	40.3211	27.9187	135	3	103.8251	70.3279	291	14	127.2369	112.061	450	8	29.8633	22.5523	110	4	67.9343	80.3215	722	3	36.6023	27.2172	115	3	91.9756	68.506	291	14	115.0563	114.2686	450	8	27.7073	23.0995	110	4	0.145	0	0	0	0	0	0	0	0	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
Slide7 Naive3-1.czi	PathCellObject		PathAnnotationObject	Polygon	206.78	25.57	8.75	15.3026	0.4696	6.522	2.0702	0.9591	811.9268	33289	383.2304	1475	150	1325	39.0244	1600	19.8375	93	15	78	229.3171	9402	75.4412	382	88	294	162.5854	6666	97.6043	402	28	374	58.8537	2413	24.3203	128	12	116	83	37.2056	0.7535	14.44	7.933	0.8472	294.6012	486.7104	3072	9	34.247	21.1652	109	1	128.6845	81.8057	467	30	95.6905	87.667	402	11	33.5387	22.4655	128	5	222.7017	455.4465	3072	9	33.583	21.2902	109	1	114.6983	72.4056	467	30	86.3932	82.1606	397	11	30.0203	19.8196	122	5	0.1086	0	0	0	0	0	0	0	0	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
Slide7 Naive3-1.czi	PathCellObject		PathAnnotationObject	Polygon	81.57	31.29	102.5	53.7719	0.4455	19.7477	10.2819	0.8072	887.8024	368438	868.8143	5578	89	5489	31.106	12909	28.6323	159	0	159	216.6	89889	114.0131	685	58	627	99.4072	41254	91.7326	444	11	433	59.6024	24735	94.3463	1067	9	1058	288.25	69.3203	0.7538	27.4784	16.5334	0.8202	434.3229	644.2397	5578	3	39.8719	31.7491	159	0	160.871	104.227	685	10	112.7498	103.8538	482	10	133.5758	489.711	6165	4	180.0068	212.1348	1372	3	44.7878	32.3643	155	1	129.6176	83.4226	440	10	120.2324	109.418	482	10	175.0608	603.9105	6165	4	0.3556	0	0	0	2	2	0	0	0	0	10.0569	1	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
Slide7 Naive3-1.czi	Subcellular spot: Channel 3 object	Subcellular spot: Channel 3 object	PathCellObject	Geometry	79.26	27.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	NaN	NaN	0.509	840.5294	NaN	NaN	NaN	NaN
Slide7 Naive3-1.czi	Subcellular spot: Channel 3 object	Subcellular spot: Channel 3 object	PathCellObject	Geometry	79.02	28.2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	NaN	NaN	0.5339	880.4766	NaN	NaN	NaN	NaN
Slide7 Naive3-1.czi	Subcellular spot: Channel 5 object	Subcellular spot: Channel 5 object	PathCellObject	Geometry	91.13	36.19	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	0.6188	808.4919	NaN	NaN	NaN	NaN	NaN	NaN
