Image	Name	Class	Parent	ROI	Centroid X µm	Centroid Y µm	Nucleus: Area	Nucleus: Perimeter	Nucleus: Circularity	Nucleus: Max caliper	Nucleus: Min caliper	Nucleus: Eccentricity	Nucleus: RS1 mean	Nucleus: RS1 sum	Nucleus: RS1 std dev	Nucleus: RS1 max	Nucleus: RS1 min	Nucleus: RS1 range	Nucleus: RS2 mean	Nucleus: RS2 sum	Nucleus: RS2 std dev	Nucleus: RS2 max	Nucleus: RS2 min	Nucleus: RS2 range	Nucleus: RS3 mean	Nucleus: RS3 sum	Nucleus: RS3 std dev	Nucleus: RS3 max	Nucleus: RS3 min	Nucleus: RS3 range	Nucleus: RS4 mean	Nucleus: RS4 sum	Nucleus: RS4 std dev	Nucleus: RS4 max	Nucleus: RS4 min	Nucleus: RS4 range	Nucleus: RS5 mean	Nucleus: RS5 sum	Nucleus: RS5 std dev	Nucleus: RS5 max	Nucleus: RS5 min	Nucleus: RS5 range	Cell: Area	Cell: Perimeter	Cell: Circularity	Cell: Max caliper	Cell: Min caliper	Cell: Eccentricity	Cell: RS1 mean	Cell: RS1 std dev	Cell: RS1 max	Cell: RS1 min	Cell: RS2 mean	Cell: RS2 std dev	Cell: RS2 max	Cell: RS2 min	Cell: RS3 mean	Cell: RS3 std dev	Cell: RS3 max	Cell: RS3 min	Cell: RS4 mean	Cell: RS4 std dev	Cell: RS4 max	Cell: RS4 min	Cell: RS5 mean	Cell: RS5 std dev	Cell: RS5 max	Cell: RS5 min	Cytoplasm: RS1 mean	Cytoplasm: RS1 std dev	Cytoplasm: RS1 max	Cytoplasm: RS1 min	Cytoplasm: RS2 mean	Cytoplasm: RS2 std dev	Cytoplasm: RS2 max	Cytoplasm: RS2 min	Cytoplasm: RS3 mean	Cytoplasm: RS3 std dev	Cytoplasm: RS3 max	Cytoplasm: RS3 min	Cytoplasm: RS4 mean	Cytoplasm: RS4 std dev	Cytoplasm: RS4 max	Cytoplasm: RS4 min	Cytoplasm: RS5 mean	Cytoplasm: RS5 std dev	Cytoplasm: RS5 max	Cytoplasm: RS5 min	Nucleus/Cell area ratio	Subcellular: Channel 2: Num spots estimated	Subcellular: Channel 2: Num single spots	Subcellular: Channel 2: Num clusters	Subcellular: Channel 3: Num spots estimated	Subcellular: Channel 3: Num single spots	Subcellular: Channel 3: Num clusters	Subcellular: Channel 4: Num spots estimated	Subcellular: Channel 4: Num single spots	Subcellular: Channel 4: Num clusters	Subcellular: Channel 5: Num spots estimated	Subcellular: Channel 5: Num single spots	Subcellular: Channel 5: Num clusters	Num spots	Subcellular cluster: Channel 2: Area	Subcellular cluster: Channel 2: Mean channel intensity	Subcellular cluster: Channel 3: Area	Subcellular cluster: Channel 3: Mean channel intensity	Subcellular cluster: Channel 4: Area	Subcellular cluster: Channel 4: Mean channel intensity	Subcellular cluster: Channel 5: Area	Subcellular cluster: Channel 5: Mean channel intensity
Slide7 Naive3-3.czi	PathCellObject		PathAnnotationObject	Polygon	91.24	5.728	19.5	17.2956	0.8192	6.5502	3.8302	0.8039	522.8658	42875	193.0356	1317	213	1104	33.9512	2784	21.4608	105	0	105	159.439	13074	46.9631	338	84	254	85.9268	7046	40.1343	201	29	172	39.622	3249	15.0699	111	15	96	99.75	39.6278	0.7982	13.9911	10.5	0.4398	178.0672	213.8691	1317	3	33.6741	25.4033	142	0	110.3284	71.7892	508	17	91.3358	86.6421	445	8	25.7463	17.8565	111	3	89.7125	98.2081	552	3	33.6031	26.3484	142	3	97.7438	71.6909	508	17	92.7219	94.9635	445	8	22.1906	16.7623	85	3	0.1916	0	0	0	0	0	0	0	0	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
Slide7 Naive3-3.czi	PathCellObject		PathAnnotationObject	Polygon	55.13	5.219	27.5	23.5747	0.6218	10.002	3.9935	0.9252	485.9375	54425	162.9261	990	230	760	64.9286	7272	31.9574	146	10	136	222.4821	24918	60.6731	445	111	334	193.1875	21637	118.2913	462	45	417	38.9554	4363	12.9798	91	16	75	116	42.0844	0.823	16.6813	9.485	0.811	199.1192	198.0934	990	5	54.234	31.4757	156	5	182.2617	96.4241	477	23	191.4	134.9281	492	15	33.7617	21.5943	140	5	109.3883	97.0344	388	5	50.8883	30.6087	156	5	169.6788	101.9982	477	23	190.8408	139.8754	492	15	32.1369	23.4332	140	5	0.2319	0	0	0	0	0	0	0	0	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
Slide7 Naive3-3.czi	PathCellObject		PathAnnotationObject	Polygon	31.68	6.376	16.5	15.9704	0.8129	6.0016	4.0069	0.7722	350.3571	24525	57.1259	450	237	213	49.6714	3477	21.957	113	14	99	176.8857	12382	41.8152	331	89	242	116.4714	8153	54.5088	316	39	277	38.2429	2677	16.2127	90	16	74	99	38.2639	0.8497	13.0885	10.4358	0.4759	220.6717	109.263	549	5	57.5614	23.9531	133	9	182.7218	72.9467	562	25	165.8195	95.8378	448	13	35.0025	14.3474	90	3	193.079	97.1945	549	5	59.2401	24.0555	133	9	183.9635	77.9757	562	25	176.3192	99.4472	448	13	34.3131	13.8479	87	3	0.1647	0	0	0	0	0	0	0	0	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
Slide7 Naive3-3.czi	PathCellObject		PathAnnotationObject	Polygon	166.62	14.3	44.25	31.0055	0.5784	12.6949	5.5787	0.9236	537.5311	95143	344.0986	2341	209	2132	47.3616	8383	19.9873	102	9	93	188.6554	33392	82.2881	787	79	708	62.7175	11101	39.7686	214	17	197	27.8531	4930	9.9236	76	9	67	232.25	60.0123	0.8104	22.3282	12.9992	0.8322	187.4202	232.5025	2341	21	55.2658	19.8102	142	9	148.0257	52.9474	787	37	133.03	63.4061	288	17	28.6099	14.2943	182	6	105.4497	60.5329	396	21	57.1164	19.3195	142	13	138.5132	37.4774	317	37	149.4921	56.2475	288	30	28.787	15.1363	182	6	0.1849	0	0	0	1	1	0	0	0	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
Slide7 Naive3-3.czi	Subcellular spot: Channel 3 object	Subcellular spot: Channel 3 object	PathCellObject	Geometry	168.09	18.12	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	NaN	NaN	0.504	788.3267	NaN	NaN	NaN	NaN
Slide7 Naive3-3.czi	PathCellObject		PathAnnotationObject	Polygon	41.26	13.22	68	30.9641	0.8913	11.2034	8.0685	0.6644	794.6968	220131	492.6153	3158	290	2868	46.5271	12888	30.6118	155	0	155	296.556	82146	154.4281	1307	111	1196	86.9783	24093	72.8494	387	9	378	51.935	14386	24.0882	169	19	150	156.75	47.6003	0.8694	16.4708	12.8922	0.5209	453.3434	453.7377	3158	20	57.6155	29.3448	155	0	261.4114	127.3907	1307	46	181.1044	134.1946	625	9	46.9066	22.1111	169	10	186.9915	124.313	652	20	66.2676	25.1604	150	18	233.9887	92.8055	640	46	254.5493	124.9787	625	32	42.9831	19.5919	139	10	0.4345	0	0	0	1	1	0	0	0	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
Slide7 Naive3-3.czi	Subcellular spot: Channel 3 object	Subcellular spot: Channel 3 object	PathCellObject	Geometry	42.33	15.42	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	NaN	NaN	2.7894	905.2379	NaN	NaN	NaN	NaN
Slide7 Naive3-3.czi	PathCellObject		PathAnnotationObject	Polygon	65.71	14.57	56.25	28.5158	0.8693	9.8878	7.9571	0.6269	1114.1239	251792	535.8168	2559	374	2185	74.4557	16827	75.4806	551	7	544	639.084	144433	685.7654	5154	210	4944	164.062	37078	107.8886	482	19	463	59.0487	13345	34.3799	243	17	226	205.25	53.1638	0.9126	18.6255	14.7011	0.5647	393.4138	542.4902	2559	5	52.608	50.6979	551	4	288.6845	436.0067	5154	16	149.2597	147.7838	747	11	35.9369	29.6802	243	3	121.0385	162.9588	952	5	44.3512	33.8683	214	4	156.2592	144.1608	666	16	143.6656	160.0206	747	11	27.2023	22.1427	133	3	0.2705	0	0	0	14.8893	2	1	5.7805	1	1	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
Slide7 Naive3-3.czi	Subcellular spot: Channel 3 object	Subcellular spot: Channel 3 object	PathCellObject	Geometry	61.41	12.64	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	NaN	NaN	1.7415	780.0029	NaN	NaN	NaN	NaN
Slide7 Naive3-3.czi	Subcellular spot: Channel 3 object	Subcellular spot: Channel 3 object	PathCellObject	Geometry	62.58	15.37	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	NaN	NaN	1.1727	773.0085	NaN	NaN	NaN	NaN
Slide7 Naive3-3.czi	Subcellular cluster: Channel 3 object	Subcellular cluster: Channel 3 object	PathCellObject	Geometry	64.86	11.97	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	12.8893	NaN	NaN	12.8893	1494.6249	NaN	NaN	NaN	NaN
Slide7 Naive3-3.czi	Subcellular spot: Channel 4 object	Subcellular spot: Channel 4 object	PathCellObject	Geometry	69.42	11.45	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	NaN	NaN	NaN	NaN	0.6587	616.3409	NaN	NaN
Slide7 Naive3-3.czi	Subcellular cluster: Channel 4 object	Subcellular cluster: Channel 4 object	PathCellObject	Geometry	68.91	12.89	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.7805	NaN	NaN	NaN	NaN	4.7805	661.2067	NaN	NaN
Slide7 Naive3-3.czi	PathCellObject		PathAnnotationObject	Polygon	178.53	13.96	40	23.2921	0.9265	8.131	6.439	0.6085	381.4036	63313	137.4155	1073	200	873	53.5843	8895	20.3235	113	11	102	182.3253	30266	56.0818	421	101	320	77.8434	12922	50.2463	257	24	233	34.6566	5753	28.8803	203	12	191	186.75	50.4554	0.9218	17.5807	13.4457	0.6232	150.5898	142.6335	1073	18	57.1153	19.0296	142	11	148.1166	47.8453	421	52	140.7962	60.6786	356	24	27.6971	17.2741	203	4	84.5293	33.9166	249	18	58.1259	18.5376	142	13	138.3259	40.2202	320	52	158.8138	50.5629	356	36	25.7052	11.3311	121	4	0.219	0	0	0	0	0	0	0	0	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
Slide7 Naive3-3.czi	PathCellObject		PathAnnotationObject	Polygon	91.93	13.89	13.25	14.2566	0.8192	5.3605	3.562	0.7495	1027.9231	53452	647.6185	2941	395	2546	37.25	1937	27.1776	120	1	119	252.4615	13128	85.3621	493	114	379	114.5192	5955	59.0133	262	32	230	77.0385	4006	65.3095	315	16	299	61	33.1829	0.6962	12.408	7.7479	0.8177	336.6948	491.7501	2941	5	28.8434	25.4018	120	1	120.249	99.5721	493	19	65.4538	64.8488	321	9	32.8795	41.9078	315	2	154.2386	191.3619	706	5	26.6244	24.5062	112	2	85.3503	69.1899	282	19	52.5025	60.0634	321	9	21.2234	21.4112	134	2	0.2031	0	0	0	0	0	0	0	0	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
