Image	Name	Class	Parent	ROI	Centroid X µm	Centroid Y µm	Nucleus: Area	Nucleus: Perimeter	Nucleus: Circularity	Nucleus: Max caliper	Nucleus: Min caliper	Nucleus: Eccentricity	Nucleus: RS1 mean	Nucleus: RS1 sum	Nucleus: RS1 std dev	Nucleus: RS1 max	Nucleus: RS1 min	Nucleus: RS1 range	Nucleus: RS2 mean	Nucleus: RS2 sum	Nucleus: RS2 std dev	Nucleus: RS2 max	Nucleus: RS2 min	Nucleus: RS2 range	Nucleus: RS3 mean	Nucleus: RS3 sum	Nucleus: RS3 std dev	Nucleus: RS3 max	Nucleus: RS3 min	Nucleus: RS3 range	Nucleus: RS4 mean	Nucleus: RS4 sum	Nucleus: RS4 std dev	Nucleus: RS4 max	Nucleus: RS4 min	Nucleus: RS4 range	Nucleus: RS5 mean	Nucleus: RS5 sum	Nucleus: RS5 std dev	Nucleus: RS5 max	Nucleus: RS5 min	Nucleus: RS5 range	Cell: Area	Cell: Perimeter	Cell: Circularity	Cell: Max caliper	Cell: Min caliper	Cell: Eccentricity	Cell: RS1 mean	Cell: RS1 std dev	Cell: RS1 max	Cell: RS1 min	Cell: RS2 mean	Cell: RS2 std dev	Cell: RS2 max	Cell: RS2 min	Cell: RS3 mean	Cell: RS3 std dev	Cell: RS3 max	Cell: RS3 min	Cell: RS4 mean	Cell: RS4 std dev	Cell: RS4 max	Cell: RS4 min	Cell: RS5 mean	Cell: RS5 std dev	Cell: RS5 max	Cell: RS5 min	Cytoplasm: RS1 mean	Cytoplasm: RS1 std dev	Cytoplasm: RS1 max	Cytoplasm: RS1 min	Cytoplasm: RS2 mean	Cytoplasm: RS2 std dev	Cytoplasm: RS2 max	Cytoplasm: RS2 min	Cytoplasm: RS3 mean	Cytoplasm: RS3 std dev	Cytoplasm: RS3 max	Cytoplasm: RS3 min	Cytoplasm: RS4 mean	Cytoplasm: RS4 std dev	Cytoplasm: RS4 max	Cytoplasm: RS4 min	Cytoplasm: RS5 mean	Cytoplasm: RS5 std dev	Cytoplasm: RS5 max	Cytoplasm: RS5 min	Nucleus/Cell area ratio	Subcellular: Channel 2: Num spots estimated	Subcellular: Channel 2: Num single spots	Subcellular: Channel 2: Num clusters	Subcellular: Channel 3: Num spots estimated	Subcellular: Channel 3: Num single spots	Subcellular: Channel 3: Num clusters	Subcellular: Channel 4: Num spots estimated	Subcellular: Channel 4: Num single spots	Subcellular: Channel 4: Num clusters	Subcellular: Channel 5: Num spots estimated	Subcellular: Channel 5: Num single spots	Subcellular: Channel 5: Num clusters	Num spots	Subcellular cluster: Channel 2: Area	Subcellular cluster: Channel 2: Mean channel intensity	Subcellular cluster: Channel 3: Area	Subcellular cluster: Channel 3: Mean channel intensity	Subcellular cluster: Channel 5: Area	Subcellular cluster: Channel 5: Mean channel intensity	Subcellular cluster: Channel 4: Area	Subcellular cluster: Channel 4: Mean channel intensity
Slide7 Naive2-3.czi	PathCellObject		PathAnnotationObject	Polygon	13.53	8.598	20.25	26.3157	0.3675	10.5605	3.9126	0.952	240.6897	20940	71.2898	447	93	354	57.9885	5045	61.1475	348	17	331	223.4023	19436	219.7714	1287	83	1204	59.069	5139	25.2788	138	8	130	35.1954	3062	21.0071	99	11	88	158.25	48.4984	0.8455	19.3433	10.9751	0.8041	91.9131	107.2954	1030	3	48.0679	91.0854	1110	5	158.2733	310.0999	3401	19	40.3554	25.5754	193	1	22.2575	21.4656	175	3	68.207	91.933	1030	3	46.4872	94.9354	1110	5	147.8956	321.1013	3401	19	37.3736	24.349	193	1	20.196	20.8257	175	3	0.1283	1	1	0	6.5819	0	1	0	0	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
Slide7 Naive2-3.czi	Subcellular spot: Channel 2 object	Subcellular spot: Channel 2 object	PathCellObject	Geometry	12.47	2.219	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	1.3174	983.2007	NaN	NaN	NaN	NaN	NaN	NaN
Slide7 Naive2-3.czi	Subcellular cluster: Channel 3 object	Subcellular cluster: Channel 3 object	PathCellObject	Geometry	12.51	2.688	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.5819	NaN	NaN	6.5819	1423.5117	NaN	NaN	NaN	NaN
Slide7 Naive2-3.czi	PathCellObject		PathAnnotationObject	Polygon	32.56	9.206	9.5	11.9903	0.8304	4.4093	2.9537	0.7548	322.2381	13534	158.9256	811	148	663	43.1667	1813	20.1784	112	12	100	197.9524	8314	48.4838	313	95	218	70.6429	2967	39.5652	146	18	128	26.5476	1115	9.282	52	8	44	37.25	25.9478	0.6952	10.568	4.902	0.8902	186.4636	138.5021	811	21	42.8212	18.6837	112	10	147.7351	61.0669	330	47	64.2053	42.9079	226	15	22.4834	10.3253	61	6	134.1468	84.3975	608	21	42.6881	18.1714	95	10	128.3853	54.1151	330	47	61.7248	44.0507	226	15	20.9174	10.3182	61	6	0.2583	0	0	0	0	0	0	0	0	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
Slide7 Naive2-3.czi	PathCellObject		PathAnnotationObject	Polygon	61.06	12.84	17.25	21.9467	0.45	9.1661	3.494	0.9473	534.5068	39019	423.8959	2128	113	2015	31.8082	2322	19.798	137	2	135	189.5069	13834	71.2851	456	89	367	96.6986	7059	65.0256	285	34	251	29.6164	2162	13.8991	91	11	80	96.75	39.0522	0.7972	15.5116	9.1921	0.8044	169.3513	256.2694	2128	10	37.159	17.8181	137	2	117.6436	58.8733	456	33	72.3205	50.5339	285	12	21.9564	13.8533	120	4	85.2618	44.8077	224	10	38.3912	17.1285	115	13	101.0946	40.5116	306	33	66.7066	44.8474	271	12	20.1924	13.2497	120	4	0.1766	0	0	0	0	0	0	0	0	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
Slide7 Naive2-3.czi	PathCellObject		PathAnnotationObject	Polygon	39.1	11.46	12.5	17.9559	0.4872	7.3309	2.6302	0.9434	282.9445	15279	120.9515	647	128	519	35.1667	1899	14.4767	79	12	67	154	8316	47.6987	278	83	195	76.2963	4120	56.2577	260	18	242	24.7037	1334	12.0293	59	11	48	109.75	41.61	0.7966	15.4459	10.558	0.698	117.8889	159.805	1283	3	28.0363	16.5317	102	5	90.2245	56.3212	306	18	47.805	44.9088	260	10	16.6803	10.8015	61	2	94.8579	150.8593	1283	3	27.0413	16.5726	102	5	81.3256	51.5271	306	18	43.8295	41.653	241	10	15.5607	10.1422	61	2	0.1117	0	0	0	0	0	0	0	0	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
Slide7 Naive2-3.czi	PathCellObject		PathAnnotationObject	Polygon	75.92	14.14	9	13.6531	0.6067	5.632	2.5399	0.9058	251.225	10049	77.8066	436	128	308	31.6	1264	13.2177	80	8	72	129.975	5199	24.0763	175	76	99	57.425	2297	24.7416	146	30	116	18.05	722	5.9137	34	7	27	65.5	31.2883	0.8408	11.305	7.6251	0.7443	119.4211	121.3013	1064	4	27.6692	12.3271	80	5	89.8308	40.8445	276	13	41.3759	21.9647	164	12	14.6053	6.3732	44	5	96.0929	112.452	1064	4	26.9735	12.0606	73	5	82.7257	39.079	276	13	38.5354	20.2043	164	12	13.9956	6.2684	44	5	0.1347	0	0	0	0	0	0	0	0	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
Slide7 Naive2-3.czi	PathCellObject		PathAnnotationObject	Polygon	172.23	23.63	80.5	31.9602	0.9903	10.6036	9.6337	0.381	303.0371	97881	211.6748	1187	57	1130	36.8669	11908	16.658	96	8	88	179.4923	57976	94.5942	612	45	567	80.774	26090	73.3482	306	10	296	25.7306	8311	15.0254	84	6	78	269.75	60.6551	0.9214	20.5311	16.5375	0.5831	160.5776	159.6828	1187	3	38.9908	20.7153	103	2	125.8484	77.1274	612	14	89.1044	68.1451	337	8	25.3577	16.3864	141	2	99.9526	70.7253	334	3	39.8946	22.1667	103	2	103.0198	54.1687	298	14	92.6495	65.5362	337	8	25.1989	16.9394	141	2	0.2946	0	0	0	0	0	0	0	0	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
Slide7 Naive2-3.czi	PathCellObject		PathAnnotationObject	Polygon	217.43	24.77	99.25	35.9871	0.963	12.1358	10.3971	0.503	282.0672	113391	239.1011	1566	63	1503	28.9055	11620	13.0001	83	2	81	139.2562	55981	65.0543	354	50	304	66.3259	26663	59.4939	267	13	254	24.8682	9997	14.3151	94	6	88	245	59.3412	0.8743	20.1337	16.5955	0.5958	162.7012	185.9779	1566	10	37.0935	17.3033	100	2	122.2226	57.787	354	25	91.4309	65.997	306	13	26.374	15.0495	104	6	80.2526	48.926	309	10	42.7491	17.6492	100	10	110.457	48.8826	265	25	108.7715	64.7229	306	17	27.4141	15.4631	104	6	0.4048	0	0	0	0	0	0	0	0	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
Slide7 Naive2-3.czi	PathCellObject		PathAnnotationObject	Polygon	150.38	25.79	10.75	12.6369	0.8459	4.6527	3.3888	0.5901	310.1915	14579	118.2359	678	189	489	50.3191	2365	12.5388	89	24	65	150.8298	7089	30.6653	244	77	167	135.3192	6360	30.1165	219	79	140	39.9574	1878	12.7073	77	18	59	119.25	40.6963	0.9048	14.4903	10.4377	0.709	134.1062	96.0098	678	4	43.4958	17.8933	132	4	109.6208	45.3574	383	20	94.6	45.866	244	12	27.9813	13.7785	77	3	114.9931	70.6589	346	4	42.7552	18.2386	132	4	105.1478	44.4542	383	20	90.1801	45.1223	244	12	26.6813	13.2668	77	3	0.0873	0	0	0	0	0	0	0	0	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
Slide7 Naive2-3.czi	PathCellObject		PathAnnotationObject	Polygon	189.45	28.13	22	28.308	0.345	11.8797	3.7126	0.9629	594.9787	55928	311.0497	1790	209	1581	37.9149	3564	27.0581	122	0	122	217.7872	20472	67.5376	430	110	320	116.8723	10986	72.2377	280	33	247	37.5745	3532	17.6242	90	13	77	161	53.6838	0.702	21.6976	9.7526	0.8934	223.6275	202.8034	1790	48	46.2458	22.1548	122	0	148.592	62.0154	430	51	115.6909	77.0186	324	15	36.2334	34.3764	694	6	160.5045	66.0114	430	48	47.6618	20.9103	122	6	136.83	52.7105	430	51	115.4901	77.8624	324	15	36.0054	36.4731	694	6	0.1384	0	0	0	0	0	0	0	0	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
Slide7 Naive2-3.czi	PathCellObject		PathAnnotationObject	Polygon	108.72	31.88	25.75	33.233	0.293	10.9916	5.9145	0.9122	484.1963	51809	300.8054	1767	120	1647	29.9439	3204	16.7798	93	1	92	177.9907	19045	61.8117	469	87	382	78.271	8375	34.6466	179	28	151	26.4766	2833	9.2076	54	10	44	176.75	60.0527	0.6159	20.6869	11.9635	0.8665	149.4888	195.0963	1767	6	31.556	16.7563	102	1	99.2367	56.3915	469	23	54.423	38.5942	228	10	18.0126	10.1369	68	4	90.4876	75.4213	854	6	31.8402	16.7499	102	6	85.3542	42.2496	242	23	50.2191	37.7416	228	10	16.5206	9.5494	68	4	0.1449	0	0	0	0	0	0	0	0	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
Slide7 Naive2-3.czi	PathCellObject		PathAnnotationObject	Polygon	24.02	28.16	11	13.9572	0.7096	6.0457	2.6583	0.8972	300.234	14111	134.4744	653	100	553	31.7234	1491	15.4381	83	9	74	159.2128	7483	47.0919	269	78	191	43.3191	2036	24.8273	124	18	106	18.9362	890	6.7257	37	10	27	118.25	39.7965	0.9383	13.3677	11.9786	0.3502	108.1726	100.5832	653	4	29.0421	13.0003	85	4	94.5642	41.762	269	13	38.4695	25.4243	124	8	14.2316	6.8594	50	3	87.0818	69.1114	371	4	28.7477	12.6908	85	4	87.465	34.4468	188	13	37.9369	25.4611	117	8	13.715	6.6824	50	3	0.0919	0	0	0	0	0	0	0	0	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
Slide7 Naive2-3.czi	PathCellObject		PathAnnotationObject	Polygon	43.25	28.92	17.25	20.0835	0.5374	8.1398	3.1774	0.9431	323.2703	23922	148.7976	875	155	720	44.9189	3324	18.8314	103	14	89	245.8378	18192	120.9294	813	106	707	64.4189	4767	36.3687	140	18	122	23.7568	1758	8.4607	56	9	47	97.5	40.2262	0.7572	15.9721	8.2127	0.8683	153.8321	121.1817	875	18	41.8524	20.843	126	7	143.2137	82.2183	813	42	59.9313	43.0243	211	13	21.4606	18.0588	321	5	114.5266	69.2034	533	18	41.1411	21.2467	126	7	119.4075	44.2328	275	42	58.8903	44.4122	211	13	20.9279	19.5976	321	5	0.1784	0	0	0	1	1	0	0	0	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
Slide7 Naive2-3.czi	Subcellular spot: Channel 3 object	Subcellular spot: Channel 3 object	PathCellObject	Geometry	46.68	31.73	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	NaN	NaN	0.5589	792.375	NaN	NaN	NaN	NaN
